228
0	0	0
0.285714	0	0
0.857143	0	0
2	0	0
2.75	0	0
5	0	0
0.261013	0.11621	0
0.783039	0.348631	0
1.82709	0.813473	0
2.51225	1.11853	0
4.56773	2.03368	0
0.19118	0.212327	0
0.573541	0.636981	0
1.33826	1.48629	0
1.84011	2.04365	0
3.34565	3.71572	0
0.0882906	0.27173	0
0.264872	0.815191	0
0.618034	1.90211	0
0.849797	2.61541	0
1.54508	4.75528	0
-0.0298653	0.284149	0
-0.0895958	0.852447	0
-0.209057	1.98904	0
-0.287453	2.73494	0
-0.522642	4.97261	0
-0.142857	0.247436	0
-0.428571	0.742307	0
-1	1.73205	0
-1.375	2.38157	0
-2.5	4.33013	0
-0.231148	0.167939	0
-0.693443	0.503816	0
-1.61803	1.17557	0
-2.2248	1.61641	0
-4.04508	2.93893	0
-0.279471	0.0594033	0
-0.838412	0.17821	0
-1.9563	0.415823	0
-2.68991	0.571757	0
-4.89074	1.03956	0
-0.279471	-0.0594033	0
-0.838412	-0.17821	0
-1.9563	-0.415823	0
-2.68991	-0.571757	0
-4.89074	-1.03956	0
-0.231148	-0.167939	0
-0.693443	-0.503816	0
-1.61803	-1.17557	0
-2.2248	-1.61641	0
-4.04508	-2.93893	0
-0.142857	-0.247436	0
-0.428571	-0.742307	0
-1	-1.73205	0
-1.375	-2.38157	0
-2.5	-4.33013	0
-0.0298653	-0.284149	0
-0.0895958	-0.852447	0
-0.209057	-1.98904	0
-0.287453	-2.73494	0
-0.522642	-4.97261	0
0.0882906	-0.27173	0
0.264872	-0.815191	0
0.618034	-1.90211	0
0.849797	-2.61541	0
1.54508	-4.75528	0
0.19118	-0.212327	0
0.573541	-0.636981	0
1.33826	-1.48629	0
1.84011	-2.04365	0
3.34565	-3.71572	0
0.261013	-0.11621	0
0.783039	-0.348631	0
1.82709	-0.813473	0
2.51225	-1.11853	0
4.56773	-2.03368	0
0	0	1
0.285714	0	1
0.857143	0	1
2	0	1
2.75	0	1
5	0	1
0.261013	0.11621	1
0.783039	0.348631	1
1.82709	0.813473	1
2.51225	1.11853	1
4.56773	2.03368	1
0.19118	0.212327	1
0.573541	0.636981	1
1.33826	1.48629	1
1.84011	2.04365	1
3.34565	3.71572	1
0.0882906	0.27173	1
0.264872	0.815191	1
0.618034	1.90211	1
0.849797	2.61541	1
1.54508	4.75528	1
-0.0298653	0.284149	1
-0.0895958	0.852447	1
-0.209057	1.98904	1
-0.287453	2.73494	1
-0.522642	4.97261	1
-0.142857	0.247436	1
-0.428571	0.742307	1
-1	1.73205	1
-1.375	2.38157	1
-2.5	4.33013	1
-0.231148	0.167939	1
-0.693443	0.503816	1
-1.61803	1.17557	1
-2.2248	1.61641	1
-4.04508	2.93893	1
-0.279471	0.0594033	1
-0.838412	0.17821	1
-1.9563	0.415823	1
-2.68991	0.571757	1
-4.89074	1.03956	1
-0.279471	-0.0594033	1
-0.838412	-0.17821	1
-1.9563	-0.415823	1
-2.68991	-0.571757	1
-4.89074	-1.03956	1
-0.231148	-0.167939	1
-0.693443	-0.503816	1
-1.61803	-1.17557	1
-2.2248	-1.61641	1
-4.04508	-2.93893	1
-0.142857	-0.247436	1
-0.428571	-0.742307	1
-1	-1.73205	1
-1.375	-2.38157	1
-2.5	-4.33013	1
-0.0298653	-0.284149	1
-0.0895958	-0.852447	1
-0.209057	-1.98904	1
-0.287453	-2.73494	1
-0.522642	-4.97261	1
0.0882906	-0.27173	1
0.264872	-0.815191	1
0.618034	-1.90211	1
0.849797	-2.61541	1
1.54508	-4.75528	1
0.19118	-0.212327	1
0.573541	-0.636981	1
1.33826	-1.48629	1
1.84011	-2.04365	1
3.34565	-3.71572	1
0.261013	-0.11621	1
0.783039	-0.348631	1
1.82709	-0.813473	1
2.51225	-1.11853	1
4.56773	-2.03368	1
0	0	2
0.285714	0	2
0.857143	0	2
2	0	2
2.75	0	2
5	0	2
0.261013	0.11621	2
0.783039	0.348631	2
1.82709	0.813473	2
2.51225	1.11853	2
4.56773	2.03368	2
0.19118	0.212327	2
0.573541	0.636981	2
1.33826	1.48629	2
1.84011	2.04365	2
3.34565	3.71572	2
0.0882906	0.27173	2
0.264872	0.815191	2
0.618034	1.90211	2
0.849797	2.61541	2
1.54508	4.75528	2
-0.0298653	0.284149	2
-0.0895958	0.852447	2
-0.209057	1.98904	2
-0.287453	2.73494	2
-0.522642	4.97261	2
-0.142857	0.247436	2
-0.428571	0.742307	2
-1	1.73205	2
-1.375	2.38157	2
-2.5	4.33013	2
-0.231148	0.167939	2
-0.693443	0.503816	2
-1.61803	1.17557	2
-2.2248	1.61641	2
-4.04508	2.93893	2
-0.279471	0.0594033	2
-0.838412	0.17821	2
-1.9563	0.415823	2
-2.68991	0.571757	2
-4.89074	1.03956	2
-0.279471	-0.0594033	2
-0.838412	-0.17821	2
-1.9563	-0.415823	2
-2.68991	-0.571757	2
-4.89074	-1.03956	2
-0.231148	-0.167939	2
-0.693443	-0.503816	2
-1.61803	-1.17557	2
-2.2248	-1.61641	2
-4.04508	-2.93893	2
-0.142857	-0.247436	2
-0.428571	-0.742307	2
-1	-1.73205	2
-1.375	-2.38157	2
-2.5	-4.33013	2
-0.0298653	-0.284149	2
-0.0895958	-0.852447	2
-0.209057	-1.98904	2
-0.287453	-2.73494	2
-0.522642	-4.97261	2
0.0882906	-0.27173	2
0.264872	-0.815191	2
0.618034	-1.90211	2
0.849797	-2.61541	2
1.54508	-4.75528	2
0.19118	-0.212327	2
0.573541	-0.636981	2
1.33826	-1.48629	2
1.84011	-2.04365	2
3.34565	-3.71572	2
0.261013	-0.11621	2
0.783039	-0.348631	2
1.82709	-0.813473	2
2.51225	-1.11853	2
4.56773	-2.03368	2
